5/8/2019, 11:51:30 AM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,1.005003,-5.70E-11,,
,1.007003,-5.77E-11,,
,1.009003,-5.84E-11,,
,1.011003,-5.91E-11,,
,1.013003,-5.97E-11,,
,1.015003,-6.01E-11,,
,1.017003,-6.04E-11,,
,1.019003,-6.05E-11,,
,1.021003,-6.09E-11,,
,1.023003,-6.14E-11,,
,1.025003,-6.20E-11,,
,1.027003,-6.21E-11,,
,1.029003,-6.22E-11,,
,1.031003,-6.21E-11,,
,1.033003,-6.22E-11,,
,1.035003,-6.22E-11,,
,1.037003,-6.25E-11,,
,1.039003,-6.27E-11,,
,1.041003,-6.29E-11,,
,1.043003,-6.28E-11,,
,1.045003,-6.25E-11,,
,1.047003,-6.20E-11,,
,1.049003,-6.13E-11,,
,1.051003,-6.03E-11,,
,1.053003,-5.93E-11,,
,1.055003,-5.82E-11,,
,1.057003,-5.76E-11,,
,1.059003,-5.67E-11,,
,1.061003,-5.57E-11,,
,1.063003,-5.46E-11,,
,1.065003,-5.32E-11,,
,1.067003,-5.14E-11,,
,1.069003,-4.98E-11,,
,1.071003,-4.82E-11,,
,1.073003,-4.70E-11,,
,1.075003,-4.54E-11,,
,1.077003,-4.38E-11,,
,1.079003,-4.16E-11,,
,1.081003,-3.94E-11,,
,1.083003,-3.66E-11,,
,1.085003,-3.39E-11,,
,1.087003,-3.14E-11,,
,1.089003,-2.92E-11,,
,1.091003,-2.71E-11,,
,1.093003,-2.45E-11,,
,1.095003,-2.22E-11,,
,1.097003,-1.97E-11,,
,1.099003,-1.72E-11,,
,1.101003,-1.43E-11,,
,1.103003,-1.17E-11,,
,1.105003,-9.15E-12,,
,1.107003,-6.90E-12,,
,1.109003,-4.32E-12,,
,1.111003,-1.85E-12,,
,1.113003,8.34E-13,,
,1.115003,3.41E-12,,
,1.117003,6.09E-12,,
,1.119003,8.99E-12,,
,1.121003,1.15E-11,,
,1.123003,1.37E-11,,
,1.125003,1.56E-11,,
,1.127003,1.77E-11,,
,1.129003,2.02E-11,,
,1.131003,2.27E-11,,
,1.133003,2.57E-11,,
,1.135003,2.83E-11,,
,1.137003,3.09E-11,,
,1.139003,3.31E-11,,
,1.141003,3.56E-11,,
,1.143003,3.82E-11,,
,1.145003,4.07E-11,,
,1.147003,4.33E-11,,
,1.149003,4.62E-11,,
,1.151003,4.93E-11,,
,1.153003,5.20E-11,,
,1.155003,5.45E-11,,
,1.157003,5.69E-11,,
,1.159003,5.94E-11,,
,1.161003,6.25E-11,,
,1.163003,6.58E-11,,
,1.165003,6.93E-11,,
,1.167003,7.28E-11,,
,1.169003,7.64E-11,,
,1.171003,7.96E-11,,
,1.173003,8.30E-11,,
,1.175003,8.60E-11,,
,1.177003,8.94E-11,,
,1.179003,9.28E-11,,
,1.181003,9.65E-11,,
,1.183003,1.00E-10,,
,1.185003,1.04E-10,,
,1.187003,1.08E-10,,
,1.189003,1.11E-10,,
,1.191003,1.15E-10,,
,1.193003,1.19E-10,,
,1.195003,1.23E-10,,
,1.197003,1.27E-10,,
,1.199003,1.32E-10,,
,1.201003,1.36E-10,,
,1.203003,1.41E-10,,
,1.205003,1.45E-10,,
,1.207003,1.49E-10,,
,1.209003,1.52E-10,,
,1.211003,1.56E-10,,
,1.213003,1.60E-10,,
,1.215003,1.65E-10,,
,1.217003,1.69E-10,,
,1.219003,1.73E-10,,
,1.221003,1.78E-10,,
,1.223003,1.81E-10,,
,1.225003,1.85E-10,,
,1.227003,1.89E-10,,
,1.229003,1.94E-10,,
,1.231003,1.98E-10,,
,1.233003,2.03E-10,,
,1.235003,2.07E-10,,
,1.237003,2.12E-10,,
,1.239003,2.16E-10,,
,1.241003,2.20E-10,,
,1.243003,2.25E-10,,
,1.245003,2.30E-10,,
,1.247003,2.34E-10,,
,1.249003,2.39E-10,,
,1.251003,2.44E-10,,
,1.253003,2.49E-10,,
,1.255003,2.54E-10,,
,1.257003,2.59E-10,,
,1.259003,2.64E-10,,
,1.261003,2.70E-10,,
,1.263003,2.75E-10,,
,1.265003,2.82E-10,,
,1.267003,2.88E-10,,
,1.269003,2.94E-10,,
,1.271003,3.00E-10,,
,1.273003,3.06E-10,,
,1.275003,3.12E-10,,
,1.277003,3.18E-10,,
,1.279003,3.24E-10,,
,1.281003,3.31E-10,,
,1.283003,3.38E-10,,
,1.285003,3.45E-10,,
,1.287003,3.52E-10,,
,1.289003,3.59E-10,,
,1.291003,3.66E-10,,
,1.293003,3.72E-10,,
,1.295003,3.80E-10,,
,1.297003,3.87E-10,,
,1.299003,3.95E-10,,
,1.301003,4.02E-10,,
,1.303003,4.09E-10,,
,1.305003,4.16E-10,,
,1.307003,4.22E-10,,
,1.309003,4.28E-10,,
,1.311003,4.35E-10,,
,1.313003,4.41E-10,,
,1.315003,4.48E-10,,
,1.317003,4.55E-10,,
,1.319003,4.61E-10,,
,1.321003,4.68E-10,,
,1.323003,4.74E-10,,
,1.325003,4.79E-10,,
,1.327003,4.85E-10,,
,1.329003,4.91E-10,,
,1.331003,4.97E-10,,
,1.333003,5.02E-10,,
,1.335003,5.07E-10,,
,1.337003,5.12E-10,,
,1.339003,5.16E-10,,
,1.341003,5.20E-10,,
,1.343003,5.24E-10,,
,1.345003,5.28E-10,,
,1.347003,5.32E-10,,
,1.349003,5.36E-10,,
,1.351003,5.40E-10,,
,1.353003,5.44E-10,,
,1.355003,5.47E-10,,
,1.357003,5.50E-10,,
,1.359003,5.53E-10,,
,1.361003,5.56E-10,,
,1.363003,5.59E-10,,
,1.365003,5.62E-10,,
,1.367003,5.65E-10,,
,1.369003,5.67E-10,,
,1.371003,5.69E-10,,
,1.373003,5.71E-10,,
,1.375003,5.73E-10,,
,1.377003,5.75E-10,,
,1.379003,5.77E-10,,
,1.381003,5.78E-10,,
,1.383003,5.80E-10,,
,1.385003,5.82E-10,,
,1.387003,5.83E-10,,
,1.389003,5.83E-10,,
,1.391003,5.84E-10,,
,1.393003,5.85E-10,,
,1.395003,5.85E-10,,
,1.397003,5.86E-10,,
,1.399003,5.87E-10,,
,1.401003,5.88E-10,,
,1.403003,5.88E-10,,
,1.405003,5.88E-10,,
,1.407003,5.88E-10,,
