5/8/2019, 5:25:35 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,1.718,1.89E-11,,
,1.72,1.90E-11,,
,1.722,1.80E-11,,
,1.724,1.65E-11,,
,1.726,1.53E-11,,
,1.728,1.50E-11,,
,1.73,1.54E-11,,
,1.732,1.65E-11,,
,1.734,1.73E-11,,
,1.736,1.77E-11,,
,1.738,1.69E-11,,
,1.74,1.58E-11,,
,1.742,1.44E-11,,
,1.744,1.37E-11,,
,1.746,1.40E-11,,
,1.748,1.50E-11,,
,1.75,1.60E-11,,
,1.752,1.67E-11,,
,1.754,1.66E-11,,
,1.756,1.59E-11,,
,1.758,1.45E-11,,
,1.76,1.32E-11,,
,1.762,1.25E-11,,
,1.764,1.30E-11,,
,1.766,1.45E-11,,
,1.768,1.58E-11,,
,1.77,1.63E-11,,
,1.772,1.54E-11,,
,1.774,1.45E-11,,
,1.776,1.34E-11,,
,1.778,1.32E-11,,
,1.78,1.35E-11,,
,1.782,1.46E-11,,
,1.784,1.55E-11,,
,1.786,1.60E-11,,
,1.788,1.53E-11,,
,1.79,1.43E-11,,
,1.792,1.32E-11,,
,1.794,1.24E-11,,
,1.796,1.23E-11,,
,1.798,1.32E-11,,
,1.8,1.46E-11,,
,1.802,1.58E-11,,
,1.804,1.58E-11,,
,1.806,1.48E-11,,
,1.808,1.35E-11,,
,1.81,1.29E-11,,
,1.812,1.33E-11,,
,1.814,1.43E-11,,
,1.816,1.55E-11,,
,1.818,1.67E-11,,
,1.82,1.74E-11,,
,1.822,1.70E-11,,
,1.824,1.59E-11,,
,1.826,1.48E-11,,
,1.828,1.44E-11,,
,1.83,1.49E-11,,
,1.832,1.60E-11,,
,1.834,1.70E-11,,
,1.836,1.78E-11,,
,1.838,1.77E-11,,
,1.84,1.67E-11,,
,1.842,1.56E-11,,
,1.844,1.50E-11,,
,1.846,1.53E-11,,
,1.848,1.61E-11,,
,1.85,1.73E-11,,
,1.852,1.79E-11,,
,1.854,1.80E-11,,
,1.856,1.72E-11,,
,1.858,1.59E-11,,
