5/8/2019, 4:56:49 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,1.124,-7.13E-11,,
,1.126,-7.18E-11,,
,1.128,-7.26E-11,,
,1.13,-7.31E-11,,
,1.132,-7.31E-11,,
,1.134,-7.25E-11,,
,1.136,-7.17E-11,,
,1.138,-7.11E-11,,
,1.14,-7.12E-11,,
,1.142,-7.18E-11,,
,1.144,-7.29E-11,,
,1.146,-7.37E-11,,
,1.148,-7.39E-11,,
,1.15,-7.33E-11,,
,1.152,-7.24E-11,,
,1.154,-7.13E-11,,
,1.156,-7.10E-11,,
,1.158,-7.11E-11,,
,1.16,-7.18E-11,,
,1.162,-7.24E-11,,
,1.164,-7.27E-11,,
,1.166,-7.25E-11,,
,1.168,-7.16E-11,,
,1.17,-7.08E-11,,
,1.172,-7.03E-11,,
,1.174,-7.05E-11,,
,1.176,-7.13E-11,,
,1.178,-7.21E-11,,
,1.18,-7.27E-11,,
,1.182,-7.23E-11,,
,1.184,-7.13E-11,,
,1.186,-7.01E-11,,
,1.188,-6.91E-11,,
,1.19,-6.87E-11,,
,1.192,-6.91E-11,,
,1.194,-6.99E-11,,
,1.196,-7.06E-11,,
,1.198,-7.06E-11,,
,1.2,-7.02E-11,,
,1.202,-6.93E-11,,
,1.204,-6.85E-11,,
,1.206,-6.80E-11,,
,1.208,-6.85E-11,,
,1.21,-6.94E-11,,
,1.212,-7.01E-11,,
,1.214,-6.99E-11,,
,1.216,-6.93E-11,,
,1.218,-6.78E-11,,
,1.22,-6.65E-11,,
,1.222,-6.55E-11,,
,1.224,-6.54E-11,,
,1.226,-6.59E-11,,
,1.228,-6.65E-11,,
,1.23,-6.69E-11,,
,1.232,-6.64E-11,,
,1.234,-6.52E-11,,
,1.236,-6.39E-11,,
,1.238,-6.30E-11,,
,1.24,-6.29E-11,,
,1.242,-6.32E-11,,
,1.244,-6.38E-11,,
,1.246,-6.41E-11,,
,1.248,-6.41E-11,,
