5/3/2019, 2:55:23 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,0.986,-1.21E-12,,
,0.988,-1.42E-12,,
,0.99,-1.42E-12,,
,0.992,-1.42E-12,,
,0.994,-1.42E-12,,
,0.996,-1.53E-12,,
,0.998,-2.07E-12,,
,1,-2.71E-12,,
,1.002,-3.25E-12,,
,1.004,-3.03E-12,,
,1.006,-2.49E-12,,
,1.008,-2.17E-12,,
,1.01,-1.96E-12,,
,1.012,-2.17E-12,,
,1.014,-2.60E-12,,
,1.016,-3.35E-12,,
,1.018,-3.68E-12,,
,1.02,-4.00E-12,,
,1.022,-4.00E-12,,
,1.024,-4.00E-12,,
,1.026,-3.78E-12,,
,1.028,-3.68E-12,,
,1.03,-4.00E-12,,
,1.032,-4.32E-12,,
,1.034,-4.75E-12,,
,1.036,-4.86E-12,,
,1.038,-4.86E-12,,
,1.04,-4.75E-12,,
,1.042,-4.21E-12,,
,1.044,-3.89E-12,,
,1.046,-3.78E-12,,
,1.048,-4.32E-12,,
,1.05,-4.86E-12,,
,1.052,-5.39E-12,,
,1.054,-5.61E-12,,
,1.056,-5.61E-12,,
,1.058,-5.07E-12,,
,1.06,-4.64E-12,,
,1.062,-4.43E-12,,
,1.064,-4.86E-12,,
,1.066,-5.50E-12,,
,1.068,-5.93E-12,,
,1.07,-5.93E-12,,
,1.072,-5.72E-12,,
,1.074,-5.29E-12,,
,1.076,-4.96E-12,,
,1.078,-4.53E-12,,
,1.08,-4.64E-12,,
,1.082,-4.86E-12,,
,1.084,-5.39E-12,,
,1.086,-5.82E-12,,
,1.088,-5.93E-12,,
,1.09,-5.50E-12,,
,1.092,-4.86E-12,,
,1.094,-4.43E-12,,
,1.096,-4.64E-12,,
,1.098,-5.18E-12,,
,1.1,-5.61E-12,,
,1.102,-5.72E-12,,
,1.104,-5.61E-12,,
,1.106,-5.39E-12,,
,1.108,-5.07E-12,,
