5/7/2019, 10:40:59 AM ,,,
,140.896,6.28E-11,,
,140.898,6.34E-11,,
,140.9,6.25E-11,,
,140.902,6.04E-11,,
,140.904,5.78E-11,,
,140.906,5.52E-11,,
,140.908,5.33E-11,,
,140.91,5.23E-11,,
,140.912,5.16E-11,,
,140.914,5.04E-11,,
,140.916,4.84E-11,,
,140.918,4.57E-11,,
,140.92,4.33E-11,,
,140.922,4.17E-11,,
,140.924,4.18E-11,,
,140.926,4.28E-11,,
,140.928,4.44E-11,,
,140.93,4.53E-11,,
,140.932,4.53E-11,,
,140.934,4.32E-11,,
,140.936,4.02E-11,,
,140.938,3.68E-11,,
,140.94,3.45E-11,,
,140.942,3.29E-11,,
,140.944,3.21E-11,,
,140.946,3.12E-11,,
,140.948,2.99E-11,,
,140.95,2.79E-11,,
,140.952,2.52E-11,,
,140.954,2.24E-11,,
,140.956,2.06E-11,,
,140.958,1.99E-11,,
,140.96,2.05E-11,,
,140.962,2.14E-11,,
,140.964,2.19E-11,,
,140.966,2.16E-11,,
,140.968,1.97E-11,,
,140.97,1.75E-11,,
,140.972,1.49E-11,,
,140.974,1.29E-11,,
,140.976,1.10E-11,,
,140.978,9.42E-12,,
,140.98,7.60E-12,,
,140.982,4.91E-12,,
,140.984,1.80E-12,,
,140.986,-1.64E-12,,
,140.988,-4.10E-12,,
,140.99,-5.61E-12,,
,140.992,-6.04E-12,,
,140.994,-5.18E-12,,
,140.996,-4.21E-12,,
,140.998,-3.57E-12,,
,141,-4.96E-12,,
,141.002,-7.54E-12,,
,141.004,-1.10E-11,,
,141.006,-1.43E-11,,
,141.008,-1.68E-11,,
,141.01,-1.86E-11,,
,141.012,-2.00E-11,,
,141.014,-2.19E-11,,
,141.016,-2.44E-11,,
,141.018,-2.72E-11,,
,141.02,-2.99E-11,,
,141.022,-3.20E-11,,
,141.024,-3.27E-11,,
,141.026,-3.20E-11,,
,141.028,-3.08E-11,,
,141.03,-3.00E-11,,
,141.032,-3.01E-11,,
,141.034,-3.16E-11,,
,141.036,-3.45E-11,,
,141.038,-3.78E-11,,
,141.04,-4.04E-11,,
,141.042,-4.26E-11,,
,141.044,-4.40E-11,,
,141.046,-4.55E-11,,
,141.048,-4.67E-11,,
,141.05,-4.90E-11,,
,141.052,-5.12E-11,,
,141.054,-5.32E-11,,
,141.056,-5.38E-11,,
,141.058,-5.33E-11,,
,141.06,-5.20E-11,,
,141.062,-5.02E-11,,
,141.064,-4.89E-11,,
,141.066,-4.90E-11,,
,141.068,-5.07E-11,,
,141.07,-5.31E-11,,
,141.072,-5.53E-11,,
,141.074,-5.65E-11,,
,141.076,-5.69E-11,,
,141.078,-5.65E-11,,
,141.08,-5.62E-11,,
,141.082,-5.63E-11,,
,141.084,-5.71E-11,,
,141.086,-5.89E-11,,
,141.088,-6.03E-11,,
,141.09,-6.09E-11,,
,141.092,-6.00E-11,,
,141.094,-5.86E-11,,
,141.096,-5.66E-11,,
,141.098,-5.50E-11,,
,141.1,-5.39E-11,,
,141.102,-5.36E-11,,
,141.104,-5.34E-11,,
,141.106,-5.27E-11,,
,141.108,-5.16E-11,,
,141.11,-5.01E-11,,
,141.112,-4.88E-11,,
,141.114,-4.82E-11,,
,141.116,-4.86E-11,,
,141.118,-4.96E-11,,
,141.12,-5.07E-11,,
,141.122,-5.10E-11,,
,141.124,-5.01E-11,,
,141.126,-4.78E-11,,
,141.128,-4.46E-11,,
,141.13,-4.13E-11,,
,141.132,-3.85E-11,,
,141.134,-3.70E-11,,
,141.136,-3.63E-11,,
,141.138,-3.58E-11,,
,141.14,-3.48E-11,,
,141.142,-3.30E-11,,
,141.144,-3.08E-11,,
,141.146,-2.91E-11,,
,141.148,-2.83E-11,,
,141.15,-2.84E-11,,
,141.152,-2.91E-11,,
,141.154,-2.95E-11,,
,141.156,-2.91E-11,,
,141.158,-2.69E-11,,
,141.16,-2.34E-11,,
,141.162,-1.92E-11,,
,141.164,-1.53E-11,,
,141.166,-1.22E-11,,
,141.168,-1.03E-11,,
,141.17,-9.26E-12,,
,141.172,-7.97E-12,,
,141.174,-6.36E-12,,
,141.176,-3.89E-12,,
,141.178,-1.64E-12,,
,141.18,6.19E-13,,
,141.182,1.69E-12,,
,141.184,1.91E-12,,
,141.186,1.80E-12,,
,141.188,2.55E-12,,
,141.19,4.48E-12,,
,141.192,7.81E-12,,
,141.194,1.19E-11,,
,141.196,1.66E-11,,
,141.198,2.08E-11,,
,141.2,2.40E-11,,
,141.202,2.58E-11,,
,141.204,2.69E-11,,
,141.206,2.80E-11,,
,141.208,2.98E-11,,
,141.21,3.22E-11,,
,141.212,3.47E-11,,
,141.214,3.66E-11,,
,141.216,3.78E-11,,
,141.218,3.86E-11,,
,141.22,3.95E-11,,
,141.222,4.12E-11,,
,141.224,4.40E-11,,
,141.226,4.79E-11,,
,141.228,5.25E-11,,
,141.23,5.66E-11,,
,141.232,5.98E-11,,
,141.234,6.15E-11,,
,141.236,6.23E-11,,
,141.238,6.31E-11,,
,141.24,6.45E-11,,
,141.242,6.69E-11,,
,141.244,6.99E-11,,
,141.246,7.30E-11,,
,141.248,7.56E-11,,
,141.25,7.71E-11,,
,141.252,7.80E-11,,
,141.254,7.88E-11,,
,141.256,8.05E-11,,
,141.258,8.30E-11,,
,141.26,8.65E-11,,
,141.262,9.00E-11,,
,141.264,9.34E-11,,
,141.266,9.54E-11,,
,141.268,9.64E-11,,
,141.27,9.65E-11,,
,141.272,9.65E-11,,
,141.274,9.69E-11,,
,141.276,9.78E-11,,
,141.278,9.92E-11,,
,141.28,1.00E-10,,
,141.282,1.01E-10,,
,141.284,9.99E-11,,
,141.286,9.82E-11,,
,141.288,9.68E-11,,
,141.29,9.64E-11,,
,141.292,9.67E-11,,
,141.294,9.75E-11,,
,141.296,9.82E-11,,
,141.298,9.85E-11,,
,141.3,9.79E-11,,
,141.302,9.62E-11,,
,141.304,9.43E-11,,
,141.306,9.31E-11,,
,141.308,9.28E-11,,
,141.31,9.31E-11,,
,141.312,9.34E-11,,
,141.314,9.31E-11,,
,141.316,9.19E-11,,
,141.318,8.97E-11,,
,141.32,8.75E-11,,
,141.322,8.58E-11,,
,141.324,8.52E-11,,
,141.326,8.55E-11,,
,141.328,8.65E-11,,
,141.33,8.73E-11,,
,141.332,8.71E-11,,
,141.334,8.63E-11,,
,141.336,8.48E-11,,
,141.338,8.34E-11,,
,141.34,8.23E-11,,
,141.342,8.21E-11,,
,141.344,8.27E-11,,
,141.346,8.32E-11,,
,141.348,8.31E-11,,
,141.35,8.16E-11,,
,141.352,7.98E-11,,
,141.354,7.80E-11,,
,141.356,7.72E-11,,
,141.358,7.71E-11,,
,141.36,7.78E-11,,
,141.362,7.88E-11,,
,141.364,7.95E-11,,
,141.366,7.92E-11,,
,141.368,7.79E-11,,
,141.37,7.61E-11,,
,141.372,7.48E-11,,
,141.374,7.46E-11,,
,141.376,7.49E-11,,
,141.378,7.53E-11,,
,141.38,7.58E-11,,
,141.382,7.53E-11,,
,141.384,7.39E-11,,
,141.386,7.15E-11,,
,141.388,6.96E-11,,
,141.39,6.88E-11,,
,141.392,6.90E-11,,
,141.394,7.00E-11,,
,141.396,7.12E-11,,
,141.398,7.19E-11,,
,141.4,7.17E-11,,
,141.402,7.04E-11,,
,141.404,6.90E-11,,
,141.406,6.80E-11,,
,141.408,6.80E-11,,
,141.41,6.81E-11,,
,141.412,6.86E-11,,
,141.414,6.88E-11,,
,141.416,6.83E-11,,
,141.418,6.65E-11,,
,141.42,6.45E-11,,
,141.422,6.30E-11,,
,141.424,6.31E-11,,
,141.426,6.42E-11,,
,141.428,6.60E-11,,
,141.43,6.74E-11,,
,141.432,6.80E-11,,
,141.434,6.80E-11,,
,141.436,6.78E-11,,
,141.438,6.76E-11,,
,141.44,6.77E-11,,
,141.442,6.79E-11,,
,141.444,6.91E-11,,
,141.446,6.99E-11,,
,141.448,7.01E-11,,
,141.45,6.89E-11,,
,141.452,6.78E-11,,
,141.454,6.66E-11,,
,141.456,6.62E-11,,
,141.458,6.65E-11,,
,141.46,6.81E-11,,
,141.462,7.04E-11,,
,141.464,7.24E-11,,
,141.466,7.35E-11,,
,141.468,7.33E-11,,
,141.47,7.30E-11,,
,141.472,7.28E-11,,
,141.474,7.35E-11,,
,141.476,7.48E-11,,
,141.478,7.66E-11,,
,141.48,7.80E-11,,
,141.482,7.87E-11,,
,141.484,7.85E-11,,
,141.486,7.76E-11,,
,141.488,7.69E-11,,
,141.49,7.73E-11,,
,141.492,7.87E-11,,
,141.494,8.07E-11,,
,141.496,8.29E-11,,
,141.498,8.50E-11,,
,141.5,8.62E-11,,
,141.502,8.66E-11,,
,141.504,8.67E-11,,
,141.506,8.75E-11,,
,141.508,8.90E-11,,
,141.51,9.10E-11,,
,141.512,9.32E-11,,
,141.514,9.50E-11,,
,141.516,9.61E-11,,
,141.518,9.65E-11,,
,141.52,9.64E-11,,
,141.522,9.69E-11,,
,141.524,9.82E-11,,
,141.526,1.01E-10,,
,141.528,1.04E-10,,
,141.53,1.07E-10,,
,141.532,1.09E-10,,
,141.534,1.10E-10,,
,141.536,1.10E-10,,
,141.538,1.11E-10,,
,141.54,1.12E-10,,
,141.542,1.13E-10,,
,141.544,1.15E-10,,
,141.546,1.17E-10,,
,141.548,1.19E-10,,
,141.55,1.20E-10,,
,141.552,1.20E-10,,
,141.554,1.20E-10,,
,141.556,1.21E-10,,
,141.558,1.22E-10,,
,141.56,1.24E-10,,
,141.562,1.27E-10,,
,141.564,1.29E-10,,
,141.566,1.30E-10,,
,141.568,1.30E-10,,
,141.57,1.29E-10,,
,141.572,1.29E-10,,
,141.574,1.29E-10,,
,141.576,1.31E-10,,
,141.578,1.32E-10,,
,141.58,1.34E-10,,
,141.582,1.34E-10,,
,141.584,1.33E-10,,
,141.586,1.32E-10,,
,141.588,1.32E-10,,
,141.59,1.31E-10,,
,141.592,1.32E-10,,
,141.594,1.33E-10,,
,141.596,1.35E-10,,
,141.598,1.36E-10,,
,141.6,1.36E-10,,
,141.602,1.35E-10,,
,141.604,1.33E-10,,
,141.606,1.32E-10,,
,141.608,1.32E-10,,
,141.61,1.33E-10,,
,141.612,1.34E-10,,
,141.614,1.35E-10,,
,141.616,1.35E-10,,
,141.618,1.34E-10,,
,141.62,1.32E-10,,
,141.622,1.31E-10,,
,141.624,1.31E-10,,
,141.626,1.32E-10,,
,141.628,1.33E-10,,
,141.63,1.33E-10,,
,141.632,1.33E-10,,
,141.634,1.32E-10,,
,141.636,1.30E-10,,
,141.638,1.29E-10,,
,141.64,1.28E-10,,
,141.642,1.28E-10,,
,141.644,1.29E-10,,
,141.646,1.29E-10,,
,141.648,1.29E-10,,
,141.65,1.29E-10,,
,141.652,1.27E-10,,
,141.654,1.26E-10,,
,141.656,1.25E-10,,
,141.658,1.26E-10,,
,141.66,1.26E-10,,
,141.662,1.28E-10,,
,141.664,1.28E-10,,
,141.666,1.28E-10,,
,141.668,1.27E-10,,
,141.67,1.25E-10,,
,141.672,1.24E-10,,
,141.674,1.24E-10,,
,141.676,1.24E-10,,
,141.678,1.25E-10,,
,141.68,1.26E-10,,
,141.682,1.26E-10,,
,141.684,1.25E-10,,
,141.686,1.24E-10,,
,141.688,1.23E-10,,
,141.69,1.23E-10,,
,141.692,1.24E-10,,
,141.694,1.25E-10,,
,141.696,1.26E-10,,
,141.698,1.27E-10,,
,141.7,1.27E-10,,
,141.702,1.26E-10,,
,141.704,1.25E-10,,
,141.706,1.24E-10,,
,141.708,1.25E-10,,
,141.71,1.26E-10,,
,141.712,1.27E-10,,
,141.714,1.29E-10,,
,141.716,1.29E-10,,
,141.718,1.29E-10,,
,141.72,1.28E-10,,
,141.722,1.28E-10,,
,141.724,1.29E-10,,
,141.726,1.30E-10,,
,141.728,1.32E-10,,
,141.73,1.34E-10,,
,141.732,1.35E-10,,
,141.734,1.36E-10,,
,141.736,1.35E-10,,
,141.738,1.35E-10,,
,141.74,1.35E-10,,
,141.742,1.36E-10,,
,141.744,1.39E-10,,
,141.746,1.41E-10,,
,141.748,1.42E-10,,
,141.75,1.43E-10,,
,141.752,1.42E-10,,
,141.754,1.42E-10,,
,141.756,1.43E-10,,
,141.758,1.44E-10,,
,141.76,1.45E-10,,
,141.762,1.47E-10,,
,141.764,1.49E-10,,
,141.766,1.50E-10,,
,141.768,1.50E-10,,
,141.77,1.49E-10,,
,141.772,1.49E-10,,
,141.774,1.50E-10,,
,141.776,1.51E-10,,
,141.778,1.53E-10,,
,141.78,1.55E-10,,
,141.782,1.55E-10,,
,141.784,1.55E-10,,
,141.786,1.54E-10,,
,141.788,1.53E-10,,
,141.79,1.53E-10,,
,141.792,1.54E-10,,
,141.794,1.55E-10,,
,141.796,1.57E-10,,
,141.798,1.58E-10,,
,141.8,1.58E-10,,
,141.802,1.56E-10,,
,141.804,1.55E-10,,
,141.806,1.55E-10,,
,141.808,1.55E-10,,
,141.81,1.56E-10,,
,141.812,1.57E-10,,
,141.814,1.58E-10,,
,141.816,1.57E-10,,
,141.818,1.56E-10,,
,141.82,1.54E-10,,
,141.822,1.53E-10,,
,141.824,1.53E-10,,
,141.826,1.53E-10,,
,141.828,1.54E-10,,
,141.83,1.55E-10,,
,141.832,1.55E-10,,
,141.834,1.54E-10,,
,141.836,1.52E-10,,
,141.838,1.51E-10,,
,141.84,1.50E-10,,
,141.842,1.49E-10,,
,141.844,1.49E-10,,
,141.846,1.49E-10,,
,141.848,1.49E-10,,
,141.85,1.47E-10,,
,141.852,1.44E-10,,
,141.854,1.41E-10,,
,141.856,1.39E-10,,
,141.858,1.37E-10,,
,141.86,1.37E-10,,
,141.862,1.37E-10,,
,141.864,1.37E-10,,
,141.866,1.36E-10,,
,141.868,1.33E-10,,
,141.87,1.30E-10,,
,141.872,1.27E-10,,
,141.874,1.25E-10,,
,141.876,1.24E-10,,
,141.878,1.23E-10,,
,141.88,1.22E-10,,
,141.882,1.20E-10,,
,141.884,1.17E-10,,
,141.886,1.14E-10,,
,141.888,1.10E-10,,
,141.89,1.08E-10,,
,141.892,1.06E-10,,
,141.894,1.05E-10,,
,141.896,1.04E-10,,
,141.898,1.03E-10,,
,141.9,1.00E-10,,
,141.902,9.68E-11,,
,141.904,9.34E-11,,
,141.906,9.03E-11,,
,141.908,8.80E-11,,
,141.91,8.62E-11,,
,141.912,8.51E-11,,
,141.914,8.37E-11,,
,141.916,8.14E-11,,
,141.918,7.77E-11,,
,141.92,7.35E-11,,
,141.922,7.01E-11,,
,141.924,6.77E-11,,
,141.926,6.62E-11,,
,141.928,6.52E-11,,
,141.93,6.43E-11,,
,141.932,6.28E-11,,
,141.934,5.99E-11,,
,141.936,5.59E-11,,
,141.938,5.21E-11,,
,141.94,4.94E-11,,
,141.942,4.74E-11,,
,141.944,4.59E-11,,
,141.946,4.42E-11,,
,141.948,4.21E-11,,
,141.95,3.86E-11,,
,141.952,3.44E-11,,
,141.954,3.02E-11,,
,141.956,2.67E-11,,
,141.958,2.40E-11,,
,141.96,2.22E-11,,
,141.962,2.05E-11,,
,141.964,1.84E-11,,
,141.966,1.53E-11,,
,141.968,1.14E-11,,
,141.97,6.85E-12,,
,141.972,2.55E-12,,
,141.974,-8.84E-13,,
,141.976,-3.46E-12,,
,141.978,-5.50E-12,,
,141.98,-7.75E-12,,
,141.982,-1.08E-11,,
,141.984,-1.51E-11,,
,141.986,-1.99E-11,,
,141.988,-2.43E-11,,
,141.99,-2.78E-11,,
,141.992,-3.01E-11,,
,141.994,-3.16E-11,,
,141.996,-3.27E-11,,
,141.998,-3.44E-11,,
,142,-3.74E-11,,
,142.002,-4.16E-11,,
,142.004,-4.59E-11,,
,142.006,-4.96E-11,,
,142.008,-5.23E-11,,
,142.01,-5.40E-11,,
,142.012,-5.52E-11,,
,142.014,-5.68E-11,,
,142.016,-5.95E-11,,
,142.018,-6.32E-11,,
,142.02,-6.68E-11,,
,142.022,-7.01E-11,,
,142.024,-7.21E-11,,
,142.026,-7.31E-11,,
,142.028,-7.35E-11,,
,142.03,-7.43E-11,,
,142.032,-7.57E-11,,
,142.034,-7.83E-11,,
,142.036,-8.14E-11,,
,142.038,-8.43E-11,,
,142.04,-8.67E-11,,
,142.042,-8.79E-11,,
,142.044,-8.89E-11,,
,142.046,-8.92E-11,,
,142.048,-9.05E-11,,
,142.05,-9.25E-11,,
,142.052,-9.53E-11,,
,142.054,-9.77E-11,,
,142.056,-9.98E-11,,
,142.058,-1.01E-10,,
,142.06,-1.01E-10,,
,142.062,-1.00E-10,,
,142.064,-1.00E-10,,
,142.066,-1.01E-10,,
,142.068,-1.03E-10,,
,142.07,-1.06E-10,,
,142.072,-1.08E-10,,
,142.074,-1.09E-10,,
,142.076,-1.09E-10,,
,142.078,-1.09E-10,,
,142.08,-1.08E-10,,
,142.082,-1.09E-10,,
,142.084,-1.10E-10,,
,142.086,-1.12E-10,,
,142.088,-1.14E-10,,
,142.09,-1.15E-10,,
,142.092,-1.14E-10,,
,142.094,-1.14E-10,,
,142.096,-1.12E-10,,
,142.098,-1.12E-10,,
,142.1,-1.12E-10,,
,142.102,-1.13E-10,,
,142.104,-1.14E-10,,
,142.106,-1.15E-10,,
,142.108,-1.15E-10,,
,142.11,-1.14E-10,,
,142.112,-1.12E-10,,
,142.114,-1.11E-10,,
,142.116,-1.11E-10,,
,142.118,-1.12E-10,,
,142.12,-1.13E-10,,
,142.122,-1.14E-10,,
,142.124,-1.14E-10,,
,142.126,-1.14E-10,,
,142.128,-1.12E-10,,
,142.13,-1.11E-10,,
,142.132,-1.10E-10,,
,142.134,-1.11E-10,,
,142.136,-1.12E-10,,
,142.138,-1.14E-10,,
,142.14,-1.14E-10,,
,142.142,-1.14E-10,,
,142.144,-1.13E-10,,
,142.146,-1.12E-10,,
,142.148,-1.12E-10,,
,142.15,-1.12E-10,,
,142.152,-1.13E-10,,
,142.154,-1.15E-10,,
,142.156,-1.16E-10,,
,142.158,-1.16E-10,,
,142.16,-1.15E-10,,
,142.162,-1.13E-10,,
,142.164,-1.13E-10,,
,142.166,-1.12E-10,,
,142.168,-1.14E-10,,
,142.17,-1.15E-10,,
,142.172,-1.17E-10,,
,142.174,-1.17E-10,,
,142.176,-1.17E-10,,
,142.178,-1.16E-10,,
,142.18,-1.15E-10,,
,142.182,-1.15E-10,,
,142.184,-1.15E-10,,
,142.186,-1.17E-10,,
,142.188,-1.19E-10,,
,142.19,-1.19E-10,,
,142.192,-1.19E-10,,
,142.194,-1.17E-10,,
,142.196,-1.15E-10,,
,142.198,-1.15E-10,,
,142.2,-1.15E-10,,
,142.202,-1.16E-10,,
,142.204,-1.18E-10,,
,142.206,-1.19E-10,,
,142.208,-1.18E-10,,
,142.21,-1.17E-10,,
,142.212,-1.16E-10,,
,142.214,-1.15E-10,,
,142.216,-1.14E-10,,
,142.218,-1.15E-10,,
,142.22,-1.16E-10,,
,142.222,-1.17E-10,,
,142.224,-1.17E-10,,
,142.226,-1.16E-10,,
,142.228,-1.14E-10,,
,142.23,-1.12E-10,,
,142.232,-1.11E-10,,
,142.234,-1.11E-10,,
,142.236,-1.12E-10,,
,142.238,-1.12E-10,,
,142.24,-1.11E-10,,
,142.242,-1.10E-10,,
,142.244,-1.08E-10,,
,142.246,-1.06E-10,,
,142.248,-1.04E-10,,
,142.25,-1.03E-10,,
,142.252,-1.03E-10,,
,142.254,-1.03E-10,,
,142.256,-1.03E-10,,
,142.258,-1.01E-10,,
,142.26,-9.83E-11,,
,142.262,-9.49E-11,,
,142.264,-9.24E-11,,
,142.266,-9.06E-11,,
,142.268,-9.00E-11,,
,142.27,-8.96E-11,,
,142.272,-8.89E-11,,
,142.274,-8.73E-11,,
,142.276,-8.52E-11,,
,142.278,-8.20E-11,,
,142.28,-7.93E-11,,
,142.282,-7.71E-11,,
,142.284,-7.61E-11,,
,142.286,-7.56E-11,,
,142.288,-7.47E-11,,
,142.29,-7.33E-11,,
,142.292,-7.09E-11,,
,142.294,-6.77E-11,,
,142.296,-6.43E-11,,
,142.298,-6.16E-11,,
,142.3,-6.03E-11,,
,142.302,-6.00E-11,,
,142.304,-6.00E-11,,
,142.306,-5.93E-11,,
,142.308,-5.74E-11,,
,142.31,-5.45E-11,,
,142.312,-5.13E-11,,
,142.314,-4.86E-11,,
,142.316,-4.67E-11,,
,142.318,-4.62E-11,,
,142.32,-4.60E-11,,
,142.322,-4.55E-11,,
,142.324,-4.38E-11,,
,142.326,-4.11E-11,,
,142.328,-3.80E-11,,
,142.33,-3.50E-11,,
,142.332,-3.31E-11,,
,142.334,-3.21E-11,,
,142.336,-3.19E-11,,
,142.338,-3.15E-11,,
,142.34,-3.04E-11,,
,142.342,-2.83E-11,,
,142.344,-2.56E-11,,
,142.346,-2.24E-11,,
,142.348,-2.01E-11,,
,142.35,-1.87E-11,,
,142.352,-1.86E-11,,
,142.354,-1.82E-11,,
,142.356,-1.73E-11,,
,142.358,-1.54E-11,,
,142.36,-1.28E-11,,
,142.362,-9.90E-12,,
,142.364,-7.22E-12,,
,142.366,-5.93E-12,,
,142.368,-5.72E-12,,
,142.37,-6.25E-12,,
,142.372,-6.25E-12,,
,142.374,-5.29E-12,,
,142.376,-3.57E-12,,
,142.378,-1.31E-12,,
,142.38,7.26E-13,,
,142.382,2.01E-12,,
,142.384,2.01E-12,,
,142.386,1.26E-12,,
,142.388,5.11E-13,,
,142.39,6.19E-13,,
,142.392,1.69E-12,,
,142.394,3.73E-12,,
,142.396,5.56E-12,,
,142.398,6.95E-12,,
,142.4,6.85E-12,,
,142.402,5.88E-12,,
,142.404,4.48E-12,,
,142.406,3.73E-12,,
,142.408,3.95E-12,,
,142.41,5.02E-12,,
,142.412,6.63E-12,,
,142.414,8.03E-12,,
,142.416,8.03E-12,,
,142.418,7.06E-12,,
,142.42,5.56E-12,,
,142.422,4.81E-12,,
,142.424,4.48E-12,,
,142.426,4.81E-12,,
,142.428,5.77E-12,,
,142.43,6.74E-12,,
,142.432,6.95E-12,,
,142.434,5.66E-12,,
,142.436,3.62E-12,,
,142.438,1.80E-12,,
,142.44,8.34E-13,,
,142.442,9.41E-13,,
,142.444,1.80E-12,,
,142.446,3.09E-12,,
,142.448,3.30E-12,,
,142.45,2.34E-12,,
,142.452,2.97E-13,,
,142.454,-1.74E-12,,
,142.456,-3.25E-12,,
,142.458,-4.10E-12,,
,142.46,-3.89E-12,,
,142.462,-2.82E-12,,
,142.464,-2.39E-12,,
,142.466,-2.82E-12,,
,142.468,-4.86E-12,,
,142.47,-7.00E-12,,
,142.472,-8.94E-12,,
,142.474,-1.00E-11,,
,142.476,-9.90E-12,,
,142.478,-9.26E-12,,
,142.48,-8.51E-12,,
,142.482,-8.61E-12,,
,142.484,-9.69E-12,,
,142.486,-1.16E-11,,
,142.488,-1.34E-11,,
,142.49,-1.48E-11,,
,142.492,-1.51E-11,,
,142.494,-1.45E-11,,
,142.496,-1.38E-11,,
,142.498,-1.33E-11,,
,142.5,-1.41E-11,,
,142.502,-1.57E-11,,
,142.504,-1.78E-11,,
,142.506,-1.90E-11,,
,142.508,-1.90E-11,,
,142.51,-1.81E-11,,
,142.512,-1.70E-11,,
,142.514,-1.65E-11,,
,142.516,-1.70E-11,,
,142.518,-1.86E-11,,
,142.52,-2.09E-11,,
,142.522,-2.25E-11,,
,142.524,-2.32E-11,,
,142.526,-2.27E-11,,
,142.528,-2.18E-11,,
,142.53,-2.07E-11,,
,142.532,-2.04E-11,,
,142.534,-2.10E-11,,
,142.536,-2.22E-11,,
,142.538,-2.35E-11,,
,142.54,-2.39E-11,,
,142.542,-2.34E-11,,
,142.544,-2.19E-11,,
,142.546,-2.06E-11,,
,142.548,-1.99E-11,,
,142.55,-2.05E-11,,
,142.552,-2.21E-11,,
,142.554,-2.38E-11,,
,142.556,-2.45E-11,,
,142.558,-2.42E-11,,
,142.56,-2.28E-11,,
,142.562,-2.09E-11,,
,142.564,-1.90E-11,,
,142.566,-1.84E-11,,
,142.568,-1.90E-11,,
,142.57,-2.00E-11,,
,142.572,-2.04E-11,,
,142.574,-2.00E-11,,
,142.576,-1.87E-11,,
,142.578,-1.70E-11,,
,142.58,-1.54E-11,,
,142.582,-1.46E-11,,
,142.584,-1.51E-11,,
,142.586,-1.63E-11,,
,142.588,-1.76E-11,,
,142.59,-1.81E-11,,
,142.592,-1.72E-11,,
,142.594,-1.53E-11,,
,142.596,-1.32E-11,,
,142.598,-1.19E-11,,
,142.6,-1.20E-11,,
,142.602,-1.30E-11,,
,142.604,-1.40E-11,,
,142.606,-1.44E-11,,
,142.608,-1.40E-11,,
,142.61,-1.28E-11,,
,142.612,-1.11E-11,,
,142.614,-9.69E-12,,
,142.616,-9.47E-12,,
,142.618,-1.05E-11,,
,142.62,-1.20E-11,,
,142.622,-1.30E-11,,
,142.624,-1.30E-11,,
,142.626,-1.20E-11,,
,142.628,-1.05E-11,,
,142.63,-9.04E-12,,
,142.632,-8.51E-12,,
,142.634,-9.04E-12,,
,142.636,-1.02E-11,,
,142.638,-1.14E-11,,
,142.64,-1.16E-11,,
,142.642,-1.10E-11,,
,142.644,-9.15E-12,,
,142.646,-7.33E-12,,
,142.648,-6.04E-12,,
,142.65,-5.82E-12,,
,142.652,-6.47E-12,,
,142.654,-6.79E-12,,
,142.656,-6.25E-12,,
,142.658,-4.21E-12,,
,142.66,-9.92E-13,,
,142.662,3.09E-12,,
,142.664,7.27E-12,,
,142.666,1.08E-11,,
,142.668,1.36E-11,,
,142.67,1.63E-11,,
,142.672,1.98E-11,,
,142.674,2.48E-11,,
,142.676,3.12E-11,,
,142.678,3.84E-11,,
,142.68,4.58E-11,,
,142.682,5.28E-11,,
,142.684,5.91E-11,,
,142.686,6.51E-11,,
,142.688,7.16E-11,,
,142.69,7.94E-11,,
,142.692,8.93E-11,,
,142.694,1.01E-10,,
,142.696,1.13E-10,,
,142.698,1.24E-10,,
,142.7,1.35E-10,,
,142.702,1.44E-10,,
,142.704,1.54E-10,,
,142.706,1.64E-10,,
,142.708,1.75E-10,,
,142.71,1.87E-10,,
,142.712,1.99E-10,,
,142.714,2.10E-10,,
,142.716,2.21E-10,,
,142.718,2.31E-10,,
,142.72,2.41E-10,,
,142.722,2.52E-10,,
,142.724,2.65E-10,,
,142.726,2.79E-10,,
,142.728,2.93E-10,,
,142.73,3.06E-10,,
,142.732,3.18E-10,,
,142.734,3.28E-10,,
,142.736,3.35E-10,,
,142.738,3.42E-10,,
,142.74,3.47E-10,,
,142.742,3.53E-10,,
,142.744,3.59E-10,,
,142.746,3.63E-10,,
,142.748,3.66E-10,,
,142.75,3.67E-10,,
,142.752,3.66E-10,,
,142.754,3.64E-10,,
,142.756,3.63E-10,,
,142.758,3.61E-10,,
,142.76,3.59E-10,,
,142.762,3.56E-10,,
,142.764,3.52E-10,,
,142.766,3.46E-10,,
,142.768,3.36E-10,,
,142.77,3.26E-10,,
,142.772,3.14E-10,,
,142.774,3.01E-10,,
,142.776,2.89E-10,,
,142.778,2.77E-10,,
,142.78,2.63E-10,,
,142.782,2.48E-10,,
,142.784,2.32E-10,,
,142.786,2.14E-10,,
,142.788,1.96E-10,,
,142.79,1.78E-10,,
,142.792,1.62E-10,,
,142.794,1.45E-10,,
,142.796,1.29E-10,,
,142.798,1.12E-10,,
,142.8,9.39E-11,,
,142.802,7.44E-11,,
,142.804,5.48E-11,,
,142.806,3.59E-11,,
,142.808,1.81E-11,,
,142.81,1.48E-12,,
,142.812,-1.44E-11,,
,142.814,-3.01E-11,,
,142.816,-4.68E-11,,
,142.818,-6.42E-11,,
,142.82,-8.17E-11,,
,142.822,-9.77E-11,,
,142.824,-1.12E-10,,
,142.826,-1.25E-10,,
,142.828,-1.36E-10,,
,142.83,-1.47E-10,,
,142.832,-1.58E-10,,
